#{"t_start": 1727545860.1016, "env_id": "BipedalWalker-v3"}
r,l,t
-12.591237,1600,782.203267
-13.096543,1600,783.294109
-12.605693,1600,784.409793
-8.10308,1600,785.444227
-13.319566,1600,786.167127
-7.478724,1600,787.2356
-23.399232,1600,788.300438
-123.175359,112,788.348369
-6.078947,1600,789.383411
-25.610976,1600,790.393476
-14.21122,1600,791.107499
-23.91227,1600,792.176857
-11.56489,1600,793.252184
-6.383437,1600,794.27364
-14.402515,1600,794.949237
-17.195965,1600,796.043971
-20.745354,1600,797.137209
-5.370416,1600,798.187799
-5.31063,1600,799.227798
-5.211087,1600,799.966812
-22.0373,1600,801.066533
-16.587789,1600,802.137456
-16.841678,1600,803.187312
-11.798906,1600,804.198351
-16.36028,1600,804.93871
-15.246532,1600,805.991457
-15.289281,1600,807.066351
-21.00457,1600,808.061816
-19.768081,1600,808.756634
-15.543832,1600,809.813525
-18.199961,1600,810.852983
-15.012241,1600,811.884448
-16.254107,1600,812.885802
-12.473986,1600,813.590582
-24.169781,1600,814.638513
-25.035709,1600,815.714651
-17.428148,1600,816.714482
-24.134782,1600,817.389861
-11.844984,1600,818.417118
-17.342466,1600,819.438284
-20.971633,1600,820.469037
-19.772977,1600,821.44522
-48.006609,1600,822.096361
-16.003779,1600,823.14643
-16.997068,1600,824.185315
-18.220981,1600,825.193458
-16.976879,1600,825.874854
-9.705017,1600,826.928962
-16.66644,1600,828.033674
-16.538277,1600,829.098992
-13.594078,1600,830.086812
-10.222469,1600,830.786702
-17.576528,1600,831.883846
-13.273027,1600,832.923478
-10.882684,1600,833.982987
-12.956344,1600,834.991158
-20.055143,1600,835.705727
-54.158149,1600,836.699755
-12.784085,1600,837.746416
-17.528937,1600,838.749831
-20.686232,1600,839.427271
-13.317958,1600,840.47425
-20.345623,1600,841.493472
-23.617982,1600,842.524505
-18.511706,1600,843.524573
-19.68382,1600,844.238073
-14.289395,1600,845.302079
-14.58901,1600,846.340821
-13.786599,1600,847.392021
-11.188779,1600,848.093231
-18.651769,1600,849.146557
-23.652029,1600,850.202142
-18.023137,1600,851.219154
-14.370629,1600,852.226078
-13.726955,1600,852.913605
-13.322377,1600,853.950606
-17.086752,1600,854.970266
-20.71651,1600,855.97223
-13.303227,1600,856.644568
-12.903781,1600,857.727394
-12.577789,1600,858.801687
-16.797507,1600,859.860575
-12.815653,1600,860.900453
-19.159386,1600,861.619669
-12.174706,1600,862.711245
-14.61084,1600,863.867233
-16.025529,1600,864.944099
-34.823499,1600,865.982746
-12.551941,1600,866.733429
-14.349128,1600,867.867212
-20.093451,1600,868.93065
-14.266821,1600,869.967209
-28.114365,1600,870.656717
-16.047504,1600,871.751903
-16.320041,1600,872.834987
-15.534366,1600,873.915482
-15.267083,1600,874.957398
-11.938565,1600,875.688293
-24.338941,1600,876.753897
-11.830545,1600,877.843412
-13.682869,1600,878.897553
-18.355307,1600,879.686241
-10.343164,1600,880.801023
-15.06712,1600,881.908719
-29.369694,1600,882.963065
-15.291062,1600,883.969598
-14.154868,1600,884.687419
-14.234818,1600,885.73867
-13.334236,1600,886.796924
-106.373033,134,886.852292
-16.520574,1600,887.881672
-28.266633,1600,888.87173
-25.179303,1600,889.586116
-11.698643,1600,890.623891
-11.958428,1600,891.686492
-11.971125,1600,892.699773
-12.946448,1600,893.383153
-28.249136,1600,894.474017
-28.931156,1600,895.597297
-16.266496,1600,896.704124
-15.907999,1600,897.745411
-13.818628,1600,898.494594
-15.53439,1600,899.604789
-15.245737,1600,900.689914
-17.066961,1600,901.865245
-14.528242,1600,902.599272
-14.714907,1600,903.765535
-18.00294,1600,904.901764
-14.71054,1600,906.102727
-20.96792,1600,907.285427
-11.886974,1600,908.105843
-12.940972,1600,909.349937
-13.073721,1600,910.564269
-11.941839,1600,911.747867
-12.210561,1600,912.870268
-12.807322,1600,913.652659
-30.031923,1600,914.752626
-32.032566,1600,915.837107
-12.160123,1600,916.954564
-17.01673,1600,917.743166
-43.517902,1600,918.922829
-23.219864,1600,920.106127
-20.023745,1600,921.231492
-21.296153,1600,922.347565
-18.036122,1600,923.125762
-18.999142,1600,924.312787
-17.984261,1600,925.477915
-17.09849,1600,926.577826
-15.786364,1600,927.347891
-13.355207,1600,928.571937
-14.289776,1600,929.71061
-14.247031,1600,930.832392
-38.018012,1600,931.914054
-37.648997,1600,932.66221
-14.195828,1600,933.778139
-38.076912,1600,934.888643
-38.066831,1600,935.967521
-15.227574,1600,936.713782
-13.429796,1600,937.867738
-13.592189,1600,939.036753
-13.314658,1600,940.211029
-13.680056,1600,941.374967
-13.152632,1600,942.168046
-12.955858,1600,943.471422
-15.645604,1600,944.740739
-13.42026,1600,945.869312
-13.502196,1600,947.004289
-11.914848,1600,947.821967
-11.547348,1600,949.0349
-11.758656,1600,950.238402
-36.154541,1600,951.37556
-35.70599,1600,952.160843
-11.132553,1600,953.405629
-34.924361,1600,954.591258
-34.712731,1600,955.74797
-10.137504,1600,956.890818
-34.720394,1600,957.707035
-33.961508,1600,958.886414
-33.759446,1600,960.174894
-32.767449,1600,961.350779
-32.290602,1600,962.121977
-32.800662,1600,963.330974
-10.663097,1600,964.475894
-11.833016,1600,965.627192
-15.918707,1600,966.762393
-12.846774,1600,967.546004
-21.073572,1600,968.690162
-17.686496,1600,969.849871
-7.277125,1600,970.938516
-30.947742,1600,971.66667
-11.357967,1600,972.884667
-29.424323,1600,974.019748
-29.218211,1600,975.153447
-20.662357,1600,976.315632
-7.367767,1600,977.083916
-6.725101,1600,978.218971
-7.841387,1600,979.361772
-10.360978,1600,980.490048
-8.498402,1600,981.7063
-5.992089,1600,982.546965
-6.393333,1600,983.77353
-18.991446,1600,984.934015
-23.508905,1600,986.073664
-9.063571,1600,986.821391
-10.464409,1600,988.022289
-8.050893,1600,989.190148
-13.072133,1600,990.354303
-9.682768,1600,991.548854
-15.799524,1600,992.380726
-17.501849,1600,993.602203
-15.194491,1600,994.773141
-13.045467,1600,996.004833
-13.291045,1600,996.808112
-13.60257,1600,998.021169
-17.388334,1600,999.250933
-13.805055,1600,1000.410917
-14.508748,1600,1001.524989
-15.209982,1600,1002.330727
-16.068405,1600,1003.536596
-16.706887,1600,1004.726018
-15.202606,1600,1005.867856
-17.369454,1600,1006.636805
-13.578878,1600,1007.923281
-11.363349,1600,1009.147667
-16.208904,1600,1010.339455
-15.400994,1600,1011.504611
-13.818996,1600,1012.278252
-13.888219,1600,1013.476883
-13.445063,1600,1014.645469
-7.498031,1600,1015.808812
-6.843988,1600,1016.958687
-31.02205,1600,1017.778282
-7.155221,1600,1019.016174
-24.30355,1600,1020.188645
-15.564733,1600,1021.341943
-18.331872,1600,1022.114432
-5.591135,1600,1023.375264
-7.914079,1600,1024.639662
-8.425606,1600,1025.828973
-8.663957,1600,1026.978696
-4.245131,1600,1027.779887
-3.032924,1600,1028.992231
-2.909709,1600,1030.193209
-9.253164,1600,1031.360943
-7.323604,1600,1032.147847
-7.718647,1600,1033.36455
-10.68334,1600,1034.59085
-3.088566,1600,1035.750396
-6.166253,1600,1036.903513
-6.168624,1600,1037.722092
-3.968138,1600,1038.920682
-1.63321,1600,1040.199519
-6.843981,1600,1041.404131
-5.938383,1600,1042.156358
-21.316376,1600,1043.368901
-6.588216,1600,1044.589592
-4.707774,1600,1045.778921
-8.252308,1600,1046.916818
-6.262927,1600,1047.693556
-8.017459,1600,1048.881637
-10.222658,1600,1050.054092
-4.023002,1600,1051.216227
-7.580136,1600,1052.355418
-4.54336,1600,1053.166112
-3.619625,1600,1054.388815
-5.533778,1600,1055.581146
-6.720792,1600,1056.799416
-4.936446,1600,1057.572625
-6.842401,1600,1058.77116
-6.502283,1600,1059.979439
-4.604278,1600,1061.158493
-4.348028,1600,1062.262708
-4.16836,1600,1063.102685
-4.508733,1600,1064.337468
-4.288686,1600,1065.506581
-3.389909,1600,1066.656767
-4.707176,1600,1067.415692
-5.889741,1600,1068.644425
-3.409901,1600,1069.849811
-5.731659,1600,1071.008562
-6.616846,1600,1072.234572
-3.918996,1600,1073.055217
-3.324829,1600,1074.265814
-3.525123,1600,1075.440813
-3.627171,1600,1076.601034
-7.031377,1600,1077.361185
-4.787103,1600,1078.566848
-8.536735,1600,1079.770581
-3.072162,1600,1080.948078
-7.993672,1600,1082.109045
-7.109688,1600,1082.897888
-6.386748,1600,1084.13597
-10.638863,1600,1085.348917
-12.997994,1600,1086.49946
-2.926325,1600,1087.72753
-2.994786,1600,1088.617167
-2.048873,1600,1089.852537
-2.958572,1600,1091.016892
-2.254518,1600,1092.178829
-2.075699,1600,1092.972951
-8.413612,1600,1094.213637
-10.843878,1600,1095.405137
-7.386649,1600,1096.585248
-13.537645,1600,1097.746581
-3.999025,1600,1098.588107
-6.893349,1600,1099.793176
-0.578878,1600,1100.985674
-0.46513,1600,1102.128544
-3.803947,1600,1102.929583
-1.852555,1600,1104.251759
-2.197059,1600,1105.499426
-9.940741,1600,1106.65457
-7.798869,1600,1107.801869
-5.829327,1600,1108.636479
-1.201108,1600,1109.853278
-2.360585,1600,1111.034664
-1.244331,1600,1112.206585
-28.241548,1600,1112.959648
-21.997344,1600,1114.187162
-10.326232,1600,1115.431181
-5.066789,1600,1116.660757
-8.873279,1600,1117.830637
-36.83291,1600,1118.59164
-2.898191,1600,1119.924751
-9.68837,1600,1121.222712
-11.499728,1600,1122.408707
-6.234668,1600,1123.580468
-12.772901,1600,1124.413055
-12.801131,1600,1125.647871
-13.513309,1600,1126.835502
-6.592195,1600,1127.978345
-8.935238,1600,1128.75683
-12.076345,1600,1129.942574
-8.182363,1600,1131.120468
-12.092786,1600,1132.340913
-2.166751,1600,1133.477629
-2.051316,1600,1134.313494
-2.323748,1600,1135.541936
-1.851391,1600,1136.747657
-2.513065,1600,1137.849437
-2.197275,1600,1138.595455
-1.867516,1600,1139.736455
-1.427984,1600,1140.889138
-56.117948,1600,1142.002614
-2.287752,1600,1143.12621
-10.633837,1600,1143.92985
-5.60656,1600,1145.097989
-0.6547,1600,1146.281247
-0.29382,1600,1147.444091
-6.61897,1600,1148.206386
-0.38219,1600,1149.476258
-12.883727,1600,1150.687335
-8.551585,1600,1151.931843
-9.02731,1600,1153.14942
-3.142069,1600,1153.959608
-2.5126,1600,1155.176558
-3.914753,1600,1156.353666
-8.735375,1600,1157.472806
-11.249403,1600,1158.599534
-7.706428,1600,1159.390062
-11.099092,1600,1160.524091
-7.018741,1600,1161.669319
0.129947,1600,1162.752089
-0.369186,1600,1163.514797
-4.073185,1600,1164.631016
-6.828141,1600,1165.764577
-1.705501,1600,1166.886422
-0.650422,1600,1168.080508
-9.326364,1600,1168.883109
-4.678332,1600,1338.026762
-6.654498,1600,1338.514096
0.418898,1600,1338.933382
-4.058864,1600,1339.422918
-1.382638,1600,1339.852554
-1.357491,1600,1340.269776
-4.190306,1600,1340.755907
-1.559536,1600,1341.200765
-2.121347,1600,1341.621885
-1.646507,1600,1342.062699
0.377899,1600,1342.538869
-7.031217,1600,1342.989455
-6.223701,1600,1343.468561
-6.198567,1600,1343.95215
-5.577423,1600,1344.393445
-6.981743,1600,1344.843077
-0.738047,1600,1345.272802
-6.812572,1600,1345.761941
-6.524002,1600,1346.19954
-6.751406,1600,1346.678305
0.558019,1600,1347.16068
0.880809,1600,1347.601861
-4.696625,1600,1348.044021
-6.236232,1600,1348.521282
0.606393,1600,1349.001267
-4.53827,1600,1349.445392
-1.621026,1600,1349.891679
-6.200935,1600,1350.330061
-24.817857,1600,1350.747119
0.751524,1600,1351.186374
0.58818,1600,1351.628299
-6.804533,1600,1352.076601
0.738205,1600,1352.523163
-6.787639,1600,1352.969622
0.70488,1600,1353.410168
-6.771905,1600,1353.848465
-6.837936,1600,1354.290431
0.864507,1600,1354.729566
0.2696,1600,1355.160912
-6.203655,1600,1355.641645
0.736205,1600,1356.080406
0.831119,1600,1356.519517
0.863743,1600,1356.959931
-4.527436,1600,1357.438369
-4.318258,1600,1357.877682
-6.721419,1600,1358.357907
-0.030227,1600,1358.787127
-1.707291,1600,1359.245175
-4.29321,1600,1359.683109
-4.537322,1600,1360.170734
0.638893,1600,1360.657421
-5.154716,1600,1361.097255
0.591727,1600,1361.517942
0.685946,1600,1361.96542
0.449954,1600,1362.445799
-6.161258,1600,1362.891132
0.620475,1600,1363.369022
-1.599456,1600,1363.817795
-5.518647,1600,1364.257963
-4.931701,1600,1364.703538
-6.167594,1600,1365.190356
-1.595707,1600,1365.629291
-1.441151,1600,1366.069741
-0.942351,1600,1366.501677
-4.247415,1600,1366.940975
0.604645,1600,1367.386954
-0.705329,1600,1367.822475
-6.196876,1600,1368.298531
0.751781,1600,1368.787138
-4.0656,1600,1369.263657
0.910466,1600,1369.741693
-7.10102,1600,1370.186159
-6.210749,1600,1370.6699
0.884458,1600,1371.112394
-0.557237,1600,1371.557784
-4.071125,1600,1372.00106
0.75043,1600,1372.49096
-7.342266,1600,1372.939336
-6.190207,1600,1373.421982
-1.017055,1600,1373.8515
0.744905,1600,1374.290689
-6.775712,1600,1374.732442
-8.28198,1600,1375.190021
-6.226619,1600,1375.672304
0.652608,1600,1376.10787
-9.408092,1600,1376.521623
0.682795,1600,1376.96335
-6.585705,1600,1377.402756
-6.213489,1600,1377.887706
-1.643987,1600,1378.333617
-6.09719,1600,1378.766229
-6.231094,1600,1379.245539
-1.647067,1600,1379.68747
-7.215607,1600,1380.132391
-4.871603,1600,1380.568468
-5.092288,1600,1381.006736
-23.106675,1600,1381.421031
0.84635,1600,1381.86268
-7.158276,1600,1382.305381
-6.755474,1600,1382.786979
